name,ra,dec,trigger_time,t90,fluence,trigger_name
GRB100111176,247.048,15.5509,55207.17558,19.520,0.000001146,bn100111176
GRB210903021,270.9,15.59,59460.02137,1.344,3.2043E-08,bn210903021
GRB100228544,199.83,15.62,55255.54353,67.072,2.7683E-06,bn100228544
GRB210323502,259.687,15.6339,59296.50247,13.568,5.8568E-07,bn210323502
GRB110307972,193.12,15.64,55627.97162,2.304,5.7497E-07,bn110307972
GRB090617208,78.89,15.65,54999.20832,0.192,9.4269E-07,bn090617208
GRB160406023,228.94,15.72,57484.02274,23.040,3.0057E-06,bn160406023
GRB161207813,58.79,15.73,57729.81345,36.352,4.3269E-06,bn161207813
GRB170228773,355.94,15.73,57812.77292,46.081,7.9632E-06,bn170228773
GRB130116415,38.24,15.75,56308.41544,66.816,9.2714E-07,bn130116415
GRB130702004,217.312,15.7739,56475.00374,58.881,5.7156E-06,bn130702004
GRB100413732,266.222,15.834,55299.73162,184.067,8.9809E-06,bn100413732
GRB190428783,28.94,15.85,58601.78348,16.640,4.4002E-06,bn190428783
GRB100811108,345.87,15.86,55419.10821,0.384,2.9301E-06,bn100811108
GRB110227229,25.24,15.89,55619.22929,18.432,2.3985E-06,bn110227229
GRB180728882,222.078,15.942,58327.88193,0.832,1.3086E-06,bn180728882
GRB201105230,244.5,16.04,59158.22995,17.152,0.000043279,bn201105230
GRB221020225,172.9,16.05,59872.22492,17.408,5.0134E-06,bn221020225
GRB100210101,244.38,16.08,55237.10057,29.184,2.1066E-06,bn100210101
GRB160628579,278.32,16.09,57567.57891,23.040,3.8891E-06,bn160628579
GRB200626105,87.35,16.13,59026.10523,3.520,3.7779E-07,bn200626105
GRB150717795,236.55,16.14,57220.79475,9.984,1.2374E-06,bn150717795
GRB160724444,56.42,16.23,57593.44448,11.008,0.000011523,bn160724444
GRB230129542,219.62,16.27,59973.54197,47.873,3.2057E-06,bn230129542
GRB230524255,177.47,16.34,60088.25458,35.329,3.5896E-06,bn230524255
GRB190531312,21.12,16.35,58634.31194,57.089,6.1896E-06,bn190531312
GRB120727681,37.76,16.36,56135.68078,10.496,9.2348E-06,bn120727681
GRB220525008,13.365,16.396,59724.00757,16.128,0.000014894,bn220525008
GRB160727971,145.99,16.4,57596.97071,3.136,7.1259E-07,bn160727971
GRB110228792,245.09,16.41,55620.79156,17.152,9.6014E-07,bn110228792
GRB100131730,120.4,16.45,55227.72983,3.520,7.3386E-06,bn100131730
GRB190218330,294.12,16.45,58532.32955,50.177,0.000025412,bn190218330
GRB190716019,70.42,16.47,58680.01944,61.184,2.5782E-06,bn190716019
GRB230201831,27.39,16.51,59976.83111,84.738,0.000013028,bn230201831
GRB201216963,16.3711,16.5166,59199.96349,29.953,0.00013632,bn201216963
GRB120122300,96.58,16.53,55948.30007,16.701,2.5999E-06,bn120122300
GRB181014479,228.92,16.54,58405.47934,33.537,0.000010197,bn181014479
GRB240109168,301.318,16.578,60318.16777,0.256,9.516E-08,bn240109168
GRB110220761,185.49,16.58,55612.76136,33.024,2.1136E-06,bn110220761
GRB081022364,205.4,16.6,54761.36441,17.152,1.1634E-06,bn081022364
GRB190102258,86.39,16.69,58485.258,122.112,0.000006456,bn190102258
GRB220624124,179.348,16.691,59754.12402,285.190,0.0001772,bn220624124
GRB130612141,259.804,16.706,56455.14055,7.424,6.8023E-07,bn130612141
GRB220214002,125.92,16.72,59624.00186,78.082,4.3497E-06,bn220214002
GRB240502228,113.629,16.7244,60432.22826,22.784,3.7345E-07,bn240502228
GRB090424592,189.5,16.8,54945.59177,14.144,0.000046323,bn090424592
GRB211225014,124.67,16.81,59573.01421,9.472,0.000014806,bn211225014
GRB170422343,188.63,16.82,57865.34299,25.344,0.000021568,bn170422343
GRB091208410,29.392,16.8899,55173.4097,12.480,6.1939E-06,bn091208410
GRB240905186,266.15,16.93,60558.1856,1.280,0.000007848,bn240905186
GRB200228469,252.047,16.9851,58907.46856,14.080,6.9233E-07,bn200228469
GRB120905657,355.96,16.99,56175.65719,195.587,0.000019567,bn120905657
GRB200604778,15.98,17,59004.77761,70.400,1.9798E-06,bn200604778
GRB150728151,100.44,17.06,57231.151,1.728,6.3255E-07,bn150728151
GRB081107321,51,17.1,54777.32085,1.664,1.2248E-06,bn081107321
GRB090323002,190.7,17.1,54913.00188,133.890,0.00010833,bn090323002
GRB150802207,201.54,17.18,57236.20674,9.984,1.8974E-06,bn150802207
GRB231020900,222.38,17.24,60237.89992,22.528,0.00003824,bn231020900
GRB170711713,278.61,17.24,57945.71292,1.152,0.00000056,bn170711713
GRB240619155,162.09,17.27,60480.15522,36.126,0.000010032,bn240619155
GRB240123742,312.66,17.27,60332.7417,11.520,2.3687E-06,bn240123742
GRB210210713,205.19,17.32,59255.71328,64.513,9.8827E-06,bn210210713
GRB100709602,142.53,17.38,55386.60247,100.098,8.0761E-06,bn100709602
GRB210405351,25.97,17.41,59309.35068,14.848,9.5136E-07,bn210405351
GRB200401292,141.05,17.41,58940.292,4.480,6.6845E-07,bn200401292
GRB190415173,27.71,17.43,58588.17349,52.481,0.000060128,bn190415173
GRB160106948,181.61,17.45,57393.94827,39.425,0.000045257,bn160106948
GRB160423066,355.81,17.5,57501.06581,11.968,8.1309E-07,bn160423066
GRB211104782,16.85,17.53,59522.78207,0.704,2.1187E-06,bn211104782
GRB120830702,110.03,17.53,56169.70251,49.665,0.000005655,bn120830702
GRB091215234,283.25,17.55,55180.23434,4.352,9.866E-07,bn091215234
GRB191202867,249.536,17.558,58819.86726,30.721,0.000019505,bn191202867
GRB161012214,330.32,17.56,57673.21378,11.008,9.9996E-07,bn161012214
GRB130522510,134.15,17.62,56434.51008,27.904,3.9918E-06,bn130522510
GRB180722418,314,17.62,58321.41782,51.457,5.6258E-06,bn180722418
GRB120824594,70.92,17.63,56163.59445,111.618,5.9192E-06,bn120824594
GRB101231067,191.71,17.64,55561.06725,23.613,0.000016829,bn101231067
GRB110906302,26.32,17.65,55810.30224,23.936,3.7958E-06,bn110906302
GRB090629543,8.48,17.67,55011.54261,20.480,4.3931E-07,bn090629543
GRB090612619,81.03,17.71,54994.61864,37.120,6.6571E-06,bn090612619
GRB220511571,287.446,17.739,59710.5708,16.000,7.3768E-06,bn220511571
GRB121210081,202.54,17.77,56271.08057,12.800,2.0243E-06,bn121210081
GRB221014021,85.91,17.83,59866.02067,0.320,3.3892E-08,bn221014021
GRB141122956,75.71,17.94,56983.95589,4.096,2.2196E-07,bn141122956
GRB140328560,320.04,17.97,56744.56002,4.160,7.4671E-07,bn140328560
GRB210822729,238.17,18.02,59448.72945,2.176,9.0505E-07,bn210822729
GRB171002969,176.24,18.05,58028.9689,7.936,1.5448E-06,bn171002969
GRB141213300,248.19,18.06,57004.30018,0.768,6.5815E-07,bn141213300
GRB181226600,50.19,18.1,58478.59984,5.120,7.223E-07,bn181226600
GRB090423330,148.7,18.1,54944.33016,7.168,8.164E-07,bn090423330
GRB240509721,240.17,18.1,60439.72077,38.656,1.8118E-06,bn240509721
GRB131212814,273.63,18.11,56638.81423,7.424,4.7458E-07,bn131212814
GRB140113624,329.37,18.13,56670.62391,4.608,5.7043E-07,bn140113624
GRB080925775,96.1,18.2,54734.77495,31.744,0.000018466,bn080925775
GRB191125634,353.54,18.2,58812.63386,46.336,2.7194E-06,bn191125634
GRB091224373,331.17,18.26,55189.37334,0.768,3.4396E-07,bn091224373
GRB230514996,29.39,18.27,60078.99604,5.888,1.3664E-06,bn230514996
GRB111228657,150.065,18.2991,55923.65661,99.842,0.000018138,bn111228657
GRB170705115,191.704,18.3074,57939.11517,22.781,0.000013382,bn170705115
GRB170830069,353,18.31,57995.06857,216.835,5.1396E-06,bn170830069
GRB150226948,157.76,18.37,57079.94848,32.768,8.4218E-07,bn150226948
GRB170403583,259.339,18.373,57846.58284,0.480,3.813E-07,bn170403583
GRB100502356,131.01,18.38,55318.35628,95.810,0.000015598,bn100502356
GRB081009140,250.5,18.4,54748.13956,41.345,0.000038302,bn081009140
GRB100814351,122.82,18.49,55422.35099,7.424,4.1461E-06,bn100814351
GRB120430980,47.25,18.52,56047.97967,14.592,5.5572E-07,bn120430980
GRB180210517,1.8418,18.5527,58159.51711,38.913,0.000044195,bn180210517
GRB100719825,231.41,18.56,55396.82509,3.072,2.7414E-07,bn100719825
GRB100228873,117.99,18.63,55255.87347,8.704,6.9114E-07,bn100228873
GRB100516396,297.68,18.66,55332.39628,0.640,1.8423E-07,bn100516396
GRB100101988,70.66,18.69,55197.98768,1.984,1.8679E-06,bn100101988
GRB181126162,80.58,18.71,58448.16169,1.664,4.8316E-07,bn181126162
GRB240608104,331.47,18.72,60469.10375,71.425,3.8774E-06,bn240608104
GRB150110433,217,18.9,57032.43308,74.304,7.9692E-06,bn150110433
GRB180116026,215.655,18.959,58134.02561,59.904,1.7318E-06,bn180116026
GRB191101895,153.71,18.97,58788.89503,10.496,9.6551E-07,bn191101895
GRB211027244,278.61,18.99,59514.24436,19.968,1.6472E-06,bn211027244
GRB140105748,252.88,19.03,56662.7476,0.576,1.303E-07,bn140105748
GRB240317405,223.95,19.07,60386.4055,14.141,9.2856E-06,bn240317405
GRB170821265,252.86,19.11,57986.26529,52.992,2.3688E-06,bn170821265
GRB200403974,48.76,19.13,58942.97358,18.432,0.000002169,bn200403974
GRB210620666,114.77,19.2,59385.66631,98.306,8.0622E-06,bn210620666
GRB130109206,17.45,19.24,56301.20586,8.960,2.5352E-06,bn130109206
GRB150131951,62.27,19.27,57053.951,8.192,2.4878E-06,bn150131951
GRB190727668,224.49,19.44,58691.66797,47.361,9.7679E-06,bn190727668
GRB110622158,133.96,19.46,55734.15786,70.401,0.000054266,bn110622158
GRB190805199,209.75,19.47,58700.19862,21.504,8.0824E-06,bn190805199
GRB200216564,160.434,19.4757,58895.56429,12.032,0.000001255,bn200216564
GRB201120402,277.72,19.48,59173.40197,8.192,5.5233E-07,bn201120402
GRB100717446,304.31,19.53,55394.44568,2.432,3.3283E-07,bn100717446
GRB231222310,251.35,19.55,60300.30975,120.834,0.000007468,bn231222310
GRB230802285,76.221,19.57,60158.28498,38.145,0.000012848,bn230802285
GRB090522344,277.7,19.6,54973.34432,20.288,0.000002125,bn090522344
GRB170616165,49.51,19.67,57920.16536,56.320,1.8771E-06,bn170616165
GRB231012231,29.61,19.72,60229.23079,0.832,4.7843E-07,bn231012231
GRB150201040,5.63,19.75,57054.03952,0.512,6.5443E-08,bn150201040
GRB141118678,158.12,19.76,56979.67767,4.352,3.2983E-06,bn141118678
GRB220826431,354.27,19.76,59817.43148,8.192,2.4548E-06,bn220826431
GRB221009553,288.264,19.7731,59861.55347,325.831,0.038836,bn221009553
GRB100527795,226.83,19.78,55343.79488,190.979,0.0000144,bn100527795
GRB170708046,335.835,19.798,57942.04596,0.144,7.9242E-07,bn170708046
GRB100301223,201.85,19.83,55256.22345,26.625,2.3963E-06,bn100301223
GRB180525151,103.29,19.93,58263.15138,0.544,1.4069E-07,bn180525151
GRB110428338,128.44,19.94,55679.33826,101.634,0.000015791,bn110428338
GRB230614009,131.6,19.96,60109.00851,24.064,2.9822E-06,bn230614009
GRB220107793,216.5,20,59586.79275,24.833,0.000026107,bn220107793
GRB230118996,330.83,20,59962.99595,7.168,1.1474E-06,bn230118996
GRB150721431,251.6,20.06,57224.43132,0.320,1.2084E-07,bn150721431
GRB200127758,75.89,20.07,58875.75785,33.025,4.9307E-06,bn200127758
GRB110728056,166.6,20.11,55770.05582,0.704,3.2668E-07,bn110728056
GRB170825500,3.64,20.12,57990.50007,7.168,6.5062E-06,bn170825500
GRB150412931,220.26,20.13,57124.93097,0.640,4.1528E-07,bn150412931
GRB160308709,128.27,20.19,57455.70879,88.064,8.2016E-07,bn160308709
GRB100625891,338.26,20.29,55372.8908,29.184,1.4012E-06,bn100625891
GRB080804456,107.5,20.3,54682.45564,521.862,7.0091E-06,bn080804456
GRB140224382,2.78,20.37,56712.38214,2.304,6.5848E-07,bn140224382
GRB180206203,230.74,20.39,58155.20281,0.448,3.3196E-07,bn180206203
GRB190406450,356.59,20.39,58579.44954,11.776,1.2799E-06,bn190406450
GRB140917512,171.37,20.41,56917.51188,16.512,6.2211E-06,bn140917512
GRB230506214,296.12,20.41,60070.21408,26.369,0.000017535,bn230506214
GRB240428627,178.17,20.42,60428.62702,10.240,1.6098E-06,bn240428627
GRB201223173,182.12,20.44,59206.17345,25.600,5.8228E-06,bn201223173
GRB100608382,30.54,20.45,55355.38202,30.208,1.6988E-06,bn100608382
GRB090907808,81.06,20.5,55081.80819,0.832,1.0526E-06,bn090907808
GRB170325331,127.483,20.526,57837.33123,0.576,2.5747E-07,bn170325331
GRB230806217,60.56,20.54,60162.21746,48.897,3.0861E-06,bn230806217
GRB120519721,180.25,20.55,56066.72101,1.056,9.5949E-07,bn120519721
GRB240205852,300.9,20.55,60345.85174,1.792,6.421E-07,bn240205852
GRB190330694,84.96,20.6,58572.69412,36.097,0.000011546,bn190330694
GRB180731891,308.93,20.6,58330.89122,31.233,0.000009049,bn180731891
GRB201201120,307.52,20.82,59184.11962,44.288,2.5914E-06,bn201201120
GRB100130777,78.57,20.83,55226.7768,86.018,0.000013865,bn100130777
GRB150705009,102.49,20.86,57208.00946,20.992,3.8183E-06,bn150705009
GRB200313071,75.79,20.88,58921.07056,13.568,0.000069136,bn200313071
GRB231028173,214.029,20.895,60245.17299,34.817,0.000017414,bn231028173
GRB191113578,298.08,20.91,58800.57829,11.776,1.2546E-06,bn191113578
GRB160917456,201.36,20.93,57648.45569,14.592,5.3555E-06,bn160917456
GRB240616234,149.42,20.96,60477.23383,0.016,6.3378E-08,bn240616234
GRB150922718,90.56,21.01,57287.71786,15.872,1.1823E-06,bn150922718
GRB170929699,28.01,21.02,58025.6988,8.960,3.0398E-06,bn170929699
GRB170826369,64.338,21.074,57991.36884,0.256,5.0556E-07,bn170826369
GRB150810485,283.2,21.18,57244.48483,1.280,1.8706E-06,bn150810485
GRB160522445,104.7,21.19,57530.44515,43.777,5.7739E-06,bn160522445
GRB100318611,210.96,21.19,55273.6107,18.432,1.8965E-06,bn100318611
GRB081024891,322.9,21.2,54763.89075,0.640,3.547E-07,bn081024891
GRB090131090,352.3,21.2,54862.08983,35.073,0.000017523,bn090131090
GRB131202906,169.66,21.25,56628.90649,86.017,0.00001243,bn131202906
GRB170316710,178.27,21.26,57828.70995,39.425,6.6905E-06,bn170316710
GRB121223300,50.11,21.37,56284.29953,11.005,7.0166E-06,bn121223300
GRB081110601,111.7,21.4,54780.60119,11.776,5.4107E-06,bn081110601
GRB131014513,15.05,21.43,56579.51292,30.208,1.9481E-06,bn131014513
GRB230717117,106.79,21.44,60142.11746,13.824,4.802E-07,bn230717117
GRB160919858,326.31,21.44,57650.85807,79.104,1.6753E-06,bn160919858
GRB190914345,18.44,21.45,58740.34485,132.098,0.000007369,bn190914345
GRB220325879,267.22,21.46,59663.87932,15.872,1.1044E-06,bn220325879
GRB160519677,276.88,21.46,57527.67713,19.200,1.2779E-06,bn160519677
GRB100410356,130.02,21.48,55296.35553,9.728,8.2871E-07,bn100410356
GRB191015327,186.41,21.53,58771.3269,8.192,6.518E-07,bn191015327
GRB091030828,41.67,21.54,55134.82809,98.050,0.000029626,bn091030828
GRB110820476,90.51,21.63,55793.47621,11.264,7.9811E-07,bn110820476
GRB200809255,32.19,21.66,59070.25512,106.498,5.6724E-06,bn200809255
GRB240315464,199.48,21.86,60384.46354,28.160,5.8453E-07,bn240315464
GRB101213451,241.314,21.8971,55543.45094,45.057,7.4027E-06,bn101213451
GRB240314480,142.16,21.96,60383.47995,18.176,1.4393E-06,bn240314480
GRB081102365,225.3,22,54772.36459,1.728,1.0899E-06,bn081102365
GRB210903727,155.03,22.03,59460.72707,18.176,2.2292E-06,bn210903727
GRB170412988,164.38,22.03,57855.98814,31.232,0.00000482,bn170412988
GRB200818998,207.61,22.12,59079.99813,4.096,6.7219E-07,bn200818998
GRB090811696,277.05,22.22,55054.69572,14.848,1.0514E-06,bn090811696
GRB230803642,40.04,22.24,60159.64247,55.552,1.2888E-06,bn230803642
GRB210213741,122.54,22.25,59258.74114,15.360,2.8127E-06,bn210213741
GRB100513879,321.04,22.25,55329.87914,11.136,3.7117E-06,bn100513879
GRB210731092,35.15,22.29,59426.09217,72.450,0.000010709,bn210731092
GRB181016718,11.43,22.38,58407.71766,0.080,6.1424E-08,bn181016718
GRB140621827,25.083,22.424,56829.82651,6.400,6.0634E-06,bn140621827
GRB101107011,168.33,22.43,55507.0114,375.814,7.2583E-06,bn101107011
GRB220613395,177.88,22.43,59743.39455,14.848,5.2876E-07,bn220613395
GRB120814201,26.19,22.45,56153.20084,0.896,3.8312E-07,bn120814201
GRB171120556,163.791,22.4584,58077.55558,44.062,0.000016093,bn171120556
GRB150226223,63.5,22.51,57079.22253,1.408,1.7464E-06,bn150226223
GRB090712160,70.097,22.525,55024.16042,94.722,3.9399E-06,bn090712160
GRB130115716,171.09,22.62,56307.71573,13.568,2.7183E-06,bn130115716
GRB210928761,43.86,22.66,59485.76127,32.768,3.2917E-06,bn210928761
GRB141102779,114.22,22.73,56963.77869,25.088,8.4372E-07,bn141102779
GRB231205101,206.06,22.75,60283.10083,0.320,1.4825E-06,bn231205101
GRB090704242,208.205,22.79,55016.24153,69.889,8.4825E-06,bn090704242
GRB160929529,340.23,22.79,57660.5288,4.608,9.8144E-07,bn160929529
GRB120328268,228.14,22.8,56014.2683,29.697,0.000075046,bn120328268
GRB160917921,145.68,22.95,57648.92058,10.752,4.7899E-07,bn160917921
GRB151024179,232.86,22.95,57319.17909,4.608,2.7879E-07,bn151024179
GRB090717111,246.95,22.97,55029.11148,0.384,3.0812E-07,bn090717111
GRB130307126,155.996,22.998,56358.12621,0.384,4.788E-07,bn130307126
GRB111117510,12.6926,23.0109,55882.50951,0.432,5.6389E-07,bn111117510
GRB141229911,170.1,23.06,57020.91124,91.392,4.2158E-06,bn141229911
GRB180112842,173.92,23.06,58130.84199,9.472,1.4968E-06,bn180112842
GRB131018673,304.41,23.11,56583.67268,39.936,2.7298E-06,bn131018673
GRB110709463,155.38,23.12,55751.46312,24.061,6.9088E-06,bn110709463
GRB171201068,212.78,23.13,58088.06783,59.136,0.000010581,bn171201068
GRB211229145,295.044,23.133,59577.14532,119.807,0.000013078,bn211229145
GRB220421346,74.42,23.14,59690.34577,6.429,6.6973E-06,bn220421346
GRB091221870,55.7983,23.2403,55186.87011,23.040,8.9407E-06,bn091221870
GRB190508808,177.96,23.53,58611.80753,37.633,5.8523E-06,bn190508808
GRB091030613,249,23.54,55134.61338,19.200,4.4816E-06,bn091030613
GRB150715136,157.26,23.57,57218.13574,0.384,5.2553E-07,bn150715136
GRB190131109,68.82,23.7,58514.10873,49.920,3.4568E-06,bn190131109
GRB120327418,170.41,23.76,56013.41793,0.256,1.1407E-07,bn120327418
GRB120312671,251.812,23.881,55998.67118,13.312,8.2941E-07,bn120312671
GRB110904531,323.74,23.94,55808.53078,20.480,3.8125E-06,bn110904531
GRB150614073,283.26,23.95,57187.07261,5.120,2.3793E-06,bn150614073
GRB121202181,256.815,23.952,56263.18066,17.152,2.0056E-06,bn121202181
GRB170803172,76.5,23.97,57968.17171,6.656,3.3561E-07,bn170803172
GRB180113011,6.697,24.021,58131.01112,15.872,0.0000351,bn180113011
GRB140715231,65.05,24.07,56853.23146,77.312,9.6496E-06,bn140715231
GRB160831411,302.92,24.09,57631.41149,50.689,6.2148E-06,bn160831411
GRB140819160,287.49,24.1,56888.16002,6.656,3.356E-07,bn140819160
GRB130609129,152.676,24.101,56452.1286,5.376,1.0624E-06,bn130609129
GRB240514431,164.84,24.13,60444.43058,22.016,1.6654E-06,bn240514431
GRB201218177,286.88,24.18,59201.17657,14.336,0.00010864,bn201218177
GRB171212222,61.49,24.22,58099.22239,19.968,2.8735E-06,bn171212222
GRB210411688,358.55,24.27,59315.68832,60.673,5.8352E-06,bn210411688
GRB220528259,311.21,24.3,59727.25888,0.576,1.3159E-06,bn220528259
GRB180806944,11.5536,24.337,58336.94375,15.616,0.000022379,bn180806944
GRB171210493,335.29,24.44,58097.49254,143.107,0.000080764,bn171210493
GRB130622615,312.74,24.46,56465.6152,0.960,4.3199E-07,bn130622615
GRB180307073,127.27,24.48,58184.07274,136.707,0.000023496,bn180307073
GRB240112734,270.642,24.4883,60321.73432,5.312,4.5194E-06,bn240112734
GRB220608317,73.76,24.55,59738.31699,23.037,6.1731E-06,bn220608317
GRB181117663,352.68,24.57,58439.6634,87.554,0.000029099,bn181117663
GRB140501139,171.88,24.64,56778.13867,0.256,2.0737E-07,bn140501139
GRB220711761,261.992,24.6694,59771.76144,81.602,8.1058E-06,bn220711761
GRB130416690,99.28,24.7,56398.69036,3.072,2.8071E-07,bn130416690
GRB210422573,116.63,24.71,59326.57269,11.008,4.7423E-06,bn210422573
GRB120102095,276.225,24.7135,55928.09471,28.416,0.000013408,bn120102095
GRB160912521,342.51,24.74,57643.52138,84.481,0.000022945,bn160912521
GRB220610906,160.73,24.81,59740.90598,1.408,1.072E-07,bn220610906
GRB180617872,106.89,24.87,58286.8718,1.920,4.859E-07,bn180617872
GRB180418281,170.121,24.9328,58226.28063,2.560,5.8969E-07,bn180418281
GRB160820496,11.338,24.933,57620.49596,0.448,7.5776E-07,bn160820496
GRB140523129,133.3,24.95,56800.12914,19.200,0.000051164,bn140523129
GRB110629174,69.37,25.01,55741.17359,61.694,0.000002428,bn110629174
GRB210724105,280.65,25.06,59419.10525,13.568,1.6027E-06,bn210724105
GRB141029134,102.5,25.07,56959.13424,192.771,0.000041032,bn141029134
GRB230409033,328.44,25.07,60043.03349,7.104,3.6168E-06,bn230409033
GRB150612702,2.28,25.09,57185.70249,68.353,0.000019794,bn150612702
GRB120727354,163.26,25.09,56135.35392,0.896,1.0912E-07,bn120727354
GRB100915243,85.3944,25.0949,55454.24282,7.936,4.7526E-07,bn100915243
GRB221231907,336.26,25.138,59944.907,6.144,9.5233E-07,bn221231907
GRB240801138,25.39,25.15,60523.13761,29.697,0.000008587,bn240801138
GRB131217183,227.73,25.16,56643.18296,9.216,5.7467E-06,bn131217183
GRB190723309,289.47,25.22,58687.30854,24.576,1.5236E-06,bn190723309
GRB130530719,160.95,25.23,56442.71902,58.621,6.3318E-06,bn130530719
GRB170412917,201.75,25.28,57855.91721,81.601,0.000012044,bn170412917
GRB200208052,26.73,25.31,58887.05159,20.992,1.0372E-06,bn200208052
GRB210323918,317.946,25.3699,59296.91827,0.960,1.0922E-06,bn210323918
GRB121005340,149.73,25.4,56205.33973,141.568,5.1687E-06,bn121005340
GRB090112729,192.3,25.4,54843.72935,14.080,9.2301E-06,bn090112729
GRB190312446,330.65,25.48,58554.44596,12.800,2.6963E-06,bn190312446
